1002002
11482
6979
19912
15117
93606
1002050
93740
93607
12061
10014534
10211962
15001
7064
18087
10020420
93653
9003
19294
1009016
9016
1042035
19719
9021
10020052
20003
93828
11007
11959
1032035
0
1001033
9252
11011
9037
4581
10311821
93636
11960
10011168
11457
10010204
10192
10123
4609
18033
19078
18371
18372
98998
2069
11028
9040
10020444
2004
6150
16069
23572
13023
6008
13786
6170
13926
14003
14006
11080
10211821
1009054
18010
18009
19903
99210
16015
1059195
1002030
10012023
9042
12062
1009200
1004
9050
11116
1055062
10014037
10114037
18064
10120129
7919
1006
11090
10011090
20040
20090
19334
18632
11098
20012
1001
11250
1230
11485
19070
11109
43015
1032028
10020129
93759
98857
93775
16018
11531
16058
11980
16034
11264
16044
10016034
10011693
10115121
16051
10016051
10716050
9181
2054
19364
19074
2005
2006
1002006
15008
11124
15010
11135
10011135
10111135
11143
10111143
11141
1052047
2007
8029
10043155
99236
1009
1041009
98921
1188
6038
10093727
9070
19314
10311529
12098
12006
6080
6480
1006080
5062
6194
5066
5075
1005006
93668
6172
1015062
5091
5100
16057
93749
6973
11962
2009
6972
11632
98839
99223
93748
19081
28027
10419903
19270
1102
18166
14181
10118157
7019
2048
11165
99020
1002010
10219335
18047
14187
15157
93632
1002011
1002047
2035
98846
19165
12104
98929
93746
12115
1032050
93747
12118
4047
12119
15015
14209
10414037
14400
1011
11161
6010
6147
99084
10862
20041
5064
10802
10220445
20421
1008166
20137
20088
10118192
2012
11168
18022
19003
8020
20019
11172
42289
18363
18023
13346
5307
35137
20027
1001019
1012
10018029
11477
20028
16063
10015136
2030
9078
43382
1053
1017
1186
6016
18373
11174
10116098
1001056
11266
1002031
8066
18242
93751
11206
2014
18139
9085
93604
10016223
10019334
19904
10019904
10019071
1004058
9087
18945
10010151
7259
8121
10014057
99186
14146
1002046
2045
10011937
21118
1011053
9032
2003
93822
99233
9079
2017
11284
10011268
1002038
2042
11955
18079
1090
1002024
14097
16090
4574
10019165
11212
1226
20409
1124
1125
1057
11209
10120499
6599
10111205
18439
98887
11213
14210
1214
16163
1034053
10120420
10020005
42193
6984
11957
2018
98963
2019
1019
10020409
98849
10115261
6179
6963
23657
10012220
1022047
20081
10218364
1020
10711111
98878
1123
18029
2044
11043
11156
11167
10011167
9089
9431
10111297
2064
1026
2063
2049
93709
19230
93629
11913
11463
19100
10019348
19065
93663
16157
11215
10111215
1022020
2020
1062047
19177
99040
10514037
11216
14136
93754
10093754
18172
98853
1159
9297
1011004
1022
10018617
18942
18617
10020088
10314534
1089003
8212
1002020
10111529
9112
4517
6997
16025
1256
11052
11333
31015
1441111
1019132
1029195
11291
21052
10093624
1022034
2001
1022009
10023572
5332
1052009
1012010
2010
2011
1002013
1002014
12220
2021
17224
2022
2025
10219
7063
17142
1023
1009037
1049
15036
10151
18350
1129
1006972
11390
12120
6987
93602
1012042
1002044
93743
6175
99227
1002055
6168
16158
10014412
19095
19184
14214
10014214
19332
10118375
93764
10028033
93651
7036
1022027
99002
11979
10120444
19297
11603
93645
1019016
10520420
93633
93716
1009195
11233
11935
93768
9148
1082047
18423
10017224
10620420
18133
23557
5662
10060
11246
17013
9150
93834
12311111
9152
9156
1012030
1029150
11972
11252
93623
4602
99009
19350
43274
4641
1054053
10216124
9159
9160
1029159
1009159
10720420
93627
10811111
14037
15147
10220444
1088
1082
1174
1117
1037
1179
6970
16424
1006970
10093741
10115136
19157
12131
32004
2015
14311
9383
9218
9176
19911
9328
4073
10111549
2023
14057
93644
19116
20317
93820
99144
98932
4025
1015006
1065062
10110219
9421
93772
1009152
1077
10019146
98991
20048
4014
93830
16112
19304
1001025
11260
15164
2046
2024
11119
9202
9191
11352
1011256
1200
1085
11446
12195
93620
19125
93690
20132
8120
4582
11956
11278
1052034
4053
9195
11282
2026
6094
9200
10011821
9206
9214
10414534
19303
12511111
9216
2027
10018166
10920420
6176
15167
93831
10410123
98847
10018079
9226
2028
1033
11297
2029
11298
1028
20420
99036
10011549
10020080
9236
16098
93762
19150
4042
16091
98988
20005
10111282
11304
12142
10012142
1038
11120420
11976
1025
1022030
98858
1022050
7057
10111333
93698
11944
11937
27027
18334
1049195
11943
12147
9266
1029354
9354
9273
1032047
16043
12151
18413
93770
98924
1001256
1118
1001116
9277
9279
10411529
10011333
10035137
7059
9442
10042040
9286
19034
2033
10010219
16009
10005
10084
10010062
1007063
10062
10225
10010225
10072
10218
10114057
11265
23612
19411
11413
11362
2034
19336
19047
1253
10010123
1035
9291
18337
11422
11426
1002035
11424
12014
1228
8402
20035
93773
11952
11429
9299
